en,pt-BR
Sorcery Channeling: 6,Canalização de Feitiçaria: 6
"Spend a level six <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag> in order to gain 12 <LSTag Type=""ActionResource"" Tooltip=""SorceryPoint"">Sorcery Points</LSTag>. You may have up to 24 Sorcery Points at any given time.","Gaste um espaço de <LSTag Tooltip=""SpellSlot"">Magia</LSTag> de nível seis para ganhar 12 <LSTag Type=""ActionResource"" Tooltip=""SorceryPoint"">Pontos de Feitiçaria</LSTag>. Você pode ter até 24 Pontos de Feitiçaria a qualquer momento."
Spell Channeling,Canalização de Feitiço
"Spend <LSTag Type=""ActionResource"" Tooltip=""SorceryPoint"">Sorcery Points</LSTag> to gain <LSTag Tooltip=""SpellSlot"">Spell Slots</LSTag>.","Gaste <LSTag Type=""ActionResource"" Tooltip=""SorceryPoint"">Pontos de Feitiçaria</LSTag> para ganhar <LSTag Tooltip=""SpellSlot"">Slots de Feitiço</LSTag>."
Spell Channeling: 1,Canalização de Feitiço: 1
"Spend 2 <LSTag Type=""ActionResource"" Tooltip=""SorceryPoint"">Sorcery Points</LSTag> in order to gain a level one <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>.","Gaste 2 <LSTag Type=""ActionResource"" Tooltip=""SorceryPoint"">Pontos de Feitiçaria</LSTag> para ganhar um espaço de <LSTag Tooltip=""SpellSlot"">Magia</LSTag> de nível um."
Spell Channeling: 2,Canalização de Feitiço: 2
"Spend 4 <LSTag Type=""ActionResource"" Tooltip=""SorceryPoint"">Sorcery Points</LSTag> in order to gain a level two <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>.","Gaste 4 <LSTag Type=""ActionResource"" Tooltip=""SorceryPoint"">Pontos de Feitiçaria</LSTag> para ganhar um espaço de <LSTag Tooltip=""SpellSlot"">Magia</LSTag> de nível dois."
Spell Channeling: 3,Canalização de Magia: 3
"Spend 6 <LSTag Type=""ActionResource"" Tooltip=""SorceryPoint"">Sorcery Points</LSTag> in order to gain a level three <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>.","Gaste 6 <LSTag Type=""ActionResource"" Tooltip=""SorceryPoint"">Pontos de Feitiçaria</LSTag> para ganhar um espaço de <LSTag Tooltip=""SpellSlot"">Magia</LSTag> de nível três."
Spell Channeling: 4,Canalização de Feitiço: 4
"Spend 8 <LSTag Type=""ActionResource"" Tooltip=""SorceryPoint"">Sorcery Points</LSTag> in order to gain a level four <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>.","Gaste 8 <LSTag Type=""ActionResource"" Tooltip=""SorceryPoint"">Pontos de Feitiçaria</LSTag> para ganhar um espaço de <LSTag Tooltip=""SpellSlot"">Magia</LSTag> de nível quatro."
Spell Channeling: 5,Canalização de Feitiço: 5
"Spend 10 <LSTag Type=""ActionResource"" Tooltip=""SorceryPoint"">Sorcery Points</LSTag> in order to gain a level five <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>.","Gaste 10 <LSTag Type=""ActionResource"" Tooltip=""SorceryPoint"">Pontos de Feitiçaria</LSTag> para ganhar um espaço de <LSTag Tooltip=""SpellSlot"">Magia</LSTag> de nível cinco."
Spell Channeling: 6,Canalização de Feitiço: 6
"Spend 12 <LSTag Type=""ActionResource"" Tooltip=""SorceryPoint"">Sorcery Points</LSTag> in order to gain a level six <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>.","Gaste 12 <LSTag Type=""ActionResource"" Tooltip=""SorceryPoint"">Pontos de Feitiçaria</LSTag> para ganhar um espaço de <LSTag Tooltip=""SpellSlot"">Magia</LSTag> de nível seis."
The maximum amount of Spell Slots you may create is equal to two times your normal limit within each Spell level. You may create up to one Spell level higher than what would otherwise be your natural limit.,A quantidade máxima de Espaços de Feitiço que você pode criar é igual ao dobro do seu limite normal em cada nível de feitiço. Você pode criar até um nível de feitiço a mais do que seria seu limite natural.
Morbid Creation,Criação Macabra
"Upon landing a killing blow, create one <LSTag Type=""ActionResource"" Tooltip=""SorceryPoint"">Sorcery Point</LSTag>. This effect can trigger once per turn.","Ao desferir um golpe mortal, crie um <LSTag Type=""ActionResource"" Tooltip=""SorceryPoint"">Ponto de Feitiçaria</LSTag>. Este efeito pode ser ativado uma vez por turno."
Macabre Visionary,Visionário Macabro
"Upon landing a killing blow, create two <LSTag Type=""ActionResource"" Tooltip=""SorceryPoint"">Sorcery Points</LSTag>. This effect can trigger once per turn.","Ao desferir um golpe mortal, crie dois <LSTag Type=""ActionResource"" Tooltip=""SorceryPoint"">Pontos de Feitiçaria</LSTag>. Este efeito pode ser ativado uma vez por turno."
"Unruly magic sparks and fizzes through your veins.<br><br>When casting Spells at level one or higher, you have the potential to trigger a positive surge of uncontrollable magic, manifesting in random outbursts around and within you.","Magia indomável estoura e borbulha em suas veias.<br><br>Ao lançar feitiços no nível um ou superior, você tem o potencial de desencadear uma onda positiva de magia incontrolável, manifestando-se em explosões aleatórias ao seu redor e dentro de você."
"While this passive is active, you will no longer experience positive surges of <LSTag Tooltip=""WildMagic"">Wild Magic</LSTag>. Instead, casting a Spell on a creature within [1] of you has a chance of forcing them to experience a negative surge.","Enquanto este passivo estiver ativo, você não experimentará mais ondas positivas de <LSTag Tooltip=""WildMagic"">Magia Selvagem</LSTag>. Em vez disso, conjurar um Feitiço em uma criatura a até [1] de você tem a chance de forçá-la a experimentar uma onda negativa."
Tides of Chaos,Marés do Caos
"Affected creature will no longer experience positive surges of <LSTag Tooltip=""WildMagic"">Wild Magic</LSTag> when casting Spells. Instead, creatures within [1] of them may experience a negative surge when the affected creature casts a Spell which targets them.","A criatura afetada não experimentará mais ondas positivas de <LSTag Tooltip=""WildMagic"">Magia Selvagem</LSTag> ao conjurar Feitiços. Em vez disso, criaturas dentro de [1] dela podem experimentar uma onda negativa quando a criatura afetada conjura um Feitiço que a atinge."
Chaotic Tide,Maré Caótica
"Affected creature may potentially experience a negative surge of <LSTag Tooltip=""WildMagic"">Wild Magic</LSTag> when the Spellcaster who applied this condition casts a Spell on them.","A criatura afetada pode potencialmente experimentar uma onda negativa de <LSTag Tooltip=""WildMagic"">Magia Selvagem</LSTag> quando o conjurador que aplicou essa condição lançar um feitiço sobre ela."
Surging,Aumentando
"Affected creature has a greater chance of causing a surge of <LSTag Tooltip=""WildMagic"">Wild Magic</LSTag>. This also applies when forcing other creatures to experience a surge.","A criatura afetada tem uma chance maior de causar uma onda de <LSTag Tooltip=""WildMagic"">Magia Selvagem</LSTag>. Isso também se aplica ao forçar outras criaturas a experimentar uma onda."
Wild Instinct,Instinto Selvagem
"When you land a killing blow, the chance that your next Spell will cause a surge of <LSTag Tooltip=""WildMagic"">Wild Magic</LSTag> increases. This also applies when forcing other creatures to experience a surge.","Ao desferir um golpe mortal, a chance de que seu próximo Feitiço cause uma onda de <LSTag Tooltip=""WildMagic"">Magia Selvagem</LSTag> aumenta. Isso também se aplica ao forçar outras criaturas a vivenciarem uma onda."
Bend Luck,Desviar a Sorte
"When a creature you can see makes an <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> or a <LSTag Tooltip=""SavingThrow"">Saving Throw</LSTag>, you may spend your <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag> and 2 <LSTag Type=""ActionResource"" Tooltip=""SorceryPoint"">Sorcery Points</LSTag> to apply a +/-1d4 bonus or penalty to the creatures roll.","Quando uma criatura que você pode ver faz uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> ou um <LSTag Tooltip=""SavingThrow"">Teste de Resistência</LSTag>, você pode gastar sua <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reação</LSTag> e 2 <LSTag Type=""ActionResource"" Tooltip=""SorceryPoint"">Pontos de Feitiçaria</LSTag> para aplicar um bônus ou penalidade de +/-1d4 na rolagem da criatura."
Bend Luck: Bonus,Bendizer a Sorte: Bônus
Bend Luck: Malus,Bend Luck: Malus
Wild Rejuvenation,Rejuvenescimento Selvagem
"When you are healed, the chance that your next Spell will cause a surge of <LSTag Tooltip=""WildMagic"">Wild Magic</LSTag> increases. This also applies when forcing other creatures to experience a surge.","Quando você é curado, a chance de que seu próximo Feitiço cause uma onda de <LSTag Tooltip=""WildMagic"">Magia Selvagem</LSTag> aumenta. Isso também se aplica ao forçar outras criaturas a experimentar uma onda."
"When an enemy casts a Spell within [1] of you, you may spend your <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag> in order to immediately trigger a <LSTag Type=""Passive"" Tooltip=""WildMagic"">Wild Magic Surge</LSTag> within yourself.","Quando um inimigo conjura um feitiço dentro de [1] de você, você pode gastar sua <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">reação</LSTag> para imediatamente desencadear uma <LSTag Type=""Passive"" Tooltip=""WildMagic"">Onda de Magia Selvagem</LSTag> dentro de si."
Controlled Chaos,Caos Controlado
"When an enemy casts a Spell within [1] of you, immediately trigger a <LSTag Type=""Passive"" Tooltip=""WildMagic"">Wild Magic Surge</LSTag> within yourself.","Quando um inimigo conjura um Feitiço a até [1] de você, desencadeie imediatamente uma <LSTag Type=""Passive"" Tooltip=""WildMagic"">Onda de Magia Selvagem</LSTag> dentro de si."
"Dragon-like scales cover parts of your skin. You gain a +2 bonus to your <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag>.","Escamas semelhantes a de dragão cobrem partes da sua pele. Você ganha um bônus de +2 em sua <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag>."
Draconic Half-Blood: Black,Sangue de Dragão: Preto
Draconic Half-Blood: Blue,Sangue de Dragão: Azul
Draconic Half-Blood: Brass,Sangue de Dragão: Latão
Draconic Half-Blood: Bronze,Sangue de Dragão: Bronze
"Gain the ability to spew <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_Lightning"">Lightning Breath</LSTag>.","Ganhe a habilidade de expelir <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_Lightning"">Sopro de Relâmpago</LSTag>."
Draconic Half-Blood: Copper,Sangue Metálico Dracônico: Cobre
"Gain the ability to spew <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_Acid"">Acid Breath</LSTag>.","Ganhe a habilidade de expelir <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_Acid"">Sopro Ácido</LSTag>."
Draconic Half-Blood: Gold,Sangue de Dragão: Ouro
Draconic Half-Blood: Green,Sangue de Dragão: Verde
"Gain the ability to spew <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_Poison"">Poison Breath</LSTag>.","Ganhe a habilidade de expelir <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_Poison"">Sopro Venenoso</LSTag>."
Draconic Half-Blood: Red,Sangue de Dragão: Vermelho
"Gain the ability to spew <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_Fire_Cone"">Fire Breath</LSTag>.","Ganhe a habilidade de expelir <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_Fire_Cone"">Sopro de Fogo</LSTag>."
Draconic Half-Blood: Silver,Sangue de Dragão: Prateado
Draconic Half-Blood: White,Sangue de Dragão: Branco
"Gain the ability to spew <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_Cold"">Frost Breath</LSTag>.","Ganhe a habilidade de expelir <LSTag Type=""Spell"" Tooltip=""Zone_BreathWeapon_Cold"">Sopro Congelante</LSTag>."
Elemental Affinity: Resistance,Afinidade Elemental: Resistência
"You have become <LSTag Tooltip=""Resistant"">Resistant</LSTag> to the type of damage associated with your Draconic Ancestry.","Você se tornou <LSTag Tooltip=""Resistant"">Resistente</LSTag> ao tipo de dano associado à sua Ancestralidade Dracônica."
Elemental Affinity: Damage,Afinidade Elemental: Dano
"When you cast a Spell that deals damage of the type associated with your draconic ancestry, you add your <LSTag Tooltip=""AbilityModifier"">Charisma Modifier</LSTag> to the damage.","Ao lançar um Feitiço que causa dano do tipo associado à sua ancestralidade dracônica, você adiciona seu <LSTag Tooltip=""AbilityModifier"">Modificador de Carisma</LSTag> ao dano."
Draconic Affinity,Afinidade Dracônica
"You have become <LSTag Tooltip=""Resistant"">Resistant</LSTag> to the type of damage associated with your Draconic Ancestry. In addition, when you cast a Spell that deals the type of damage associated with your Draconic Ancestry, you add your <LSTag Tooltip=""AbilityModifier"">Charisma Modifier</LSTag> to the damage total.","Você se tornou <LSTag Tooltip=""Resistant"">Resistente</LSTag> ao tipo de dano associado à sua Ancestralidade Dracônica. Além disso, quando você lança um Feitiço que causa o tipo de dano associado à sua Ancestralidade Dracônica, você adiciona seu <LSTag Tooltip=""AbilityModifier"">Modificador</LSTag> de Carisma ao total de dano."
Storm Surge,Impulso Tempestuoso
Tempestuous Magic,Magia Tempestuosa
"After you cast a Level 1 Spell or higher you can <LSTag Type=""Spell"" Tooltip=""Projectile_Fly_TempestuousMagic"">Fly</LSTag> as a <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag> until the end of your turn. Moving in this way will not provoke <LSTag Tooltip=""OpportunityAttack"">Opportunity Attacks</LSTag>.","Depois de lançar um Feitiço de Nível 1 ou superior, você pode <LSTag Type=""Spell"" Tooltip=""Projectile_Fly_TempestuousMagic"">Voar</LSTag> como uma <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">reação</LSTag> até o final do seu turno. Mover-se dessa forma não provocará <LSTag Tooltip=""OpportunityAttack"">Ataques de Oportunidade</LSTag>."
Rain Dance,Dança da Chuva
"All creatures and objects within [1] of you become <LSTag Type=""Status"" Tooltip=""WET"">Wet</LSTag>. This can be toggled at any time.","Todas as criaturas e objetos dentro de [1] de você se tornam <LSTag Type=""Status"" Tooltip=""WET"">Molhados</LSTag>. Isso pode ser ativado a qualquer momento."
Heart of the Storm,Coração da Tempestade
"When you cast a Spell of Level 1 or higher that deals Cold, Lightning or Thunder damage, you cause a small, local storm. All enemies within [1] of you take damage of the same type, equal to your levels in Sorcerer.","Quando você conjura um Feitiço de Nível 1 ou superior que causa dano de Frio, Relâmpago ou Trovão, você provoca uma pequena tempestade local. Todos os inimigos a até [1] de você recebem dano do mesmo tipo, igual ao seu nível em Feiticeiro."
Heart of the Storm (Lightning),Coração da Tempestade (Relâmpago)
"When you cast a Spell of Level 1 or higher that deals Lightning damage, you cause a small, local storm. All enemies within [1] of you take [2], equal to your levels in Sorcerer.","Quando você conjura um Feitiço de Nível 1 ou superior que causa dano de Relâmpago, você provoca uma pequena tempestade local. Todos os inimigos dentro de [1] de você recebem [2], igual ao seu nível em Feiticeiro."
Heart of the Storm (Thunder),Coração da Tempestade (Trovão)
"When you cast a Spell of Level 1 or higher that deals Thunder damage, you cause a small, local storm. All enemies within [1] of you take [2], equal to your levels in Sorcerer.","Quando você lançar um Feitiço de Nível 1 ou superior que cause dano de Trovão, você provoca uma pequena tempestade local. Todos os inimigos dentro de [1] de você recebem [2], igual aos seus níveis em Feiticeiro."
Heart of the Storm (Cold),Coração da Tempestade (Frio)
"When you cast a Spell of Level 1 or higher that deals Cold damage, you cause a small, local storm. All enemies within [1] of you take [2], equal to your levels in Sorcerer.","Quando você conjura um Feitiço de Nível 1 ou superior que causa dano de Frio, você provoca uma pequena tempestade local. Todos os inimigos a até [1] de você recebem [2], igual aos seus níveis em Feiticeiro."
Tenacity of the Storm,Tenacidade da Tempestade
"You are <LSTag Tooltip=""Resistant"">Resistant</LSTag> to Cold, Lightning and Thunder damage.","Você é <LSTag Tooltip=""Resistant"">Resistente</LSTag> a dano de Frio, Relâmpago e Trovão."
Storm's Fury,Fúria da Tempestade
"When damaged by a melee attack, you deal [1] to the attacker and potentially push them back by [2]. This damage is equal to your levels in Sorcerer.","Quando sofrer dano de um ataque corpo a corpo, você causa [1] ao atacante e pode empurrá-lo para trás por [2]. Esse dano é igual ao seu nível em Feiticeiro."
Crackling Sorcery,Feitiçaria Crepitante
"Killing an enemy with Cold, Lightning or Thunder damage creates two <LSTag Type=""ActionResource"" Tooltip=""SorceryPoint"">Sorcery Points</LSTag>. This effect can trigger once per turn.","Desferir o golpe mortal em um inimigo com dano de Frio, Raio ou Trovão cria dois <LSTag Type=""ActionResource"" Tooltip=""SorceryPoint"">Pontos de Feitiçaria</LSTag>. Este efeito pode ser ativado uma vez por turno."
Arcane Overflow,Transbordo Arcano
"Once per turn, upon rolling a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag>, create one <LSTag Type=""ActionResource"" Tooltip=""SorceryPoint"">Sorcery Point</LSTag>.","Uma vez por turno, ao rolar um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag>, crie um <LSTag Type=""ActionResource"" Tooltip=""SorceryPoint"">Ponto de Feitiçaria</LSTag>."
"For the rest of your turn after having used <LSTag Type=""Passive"" Tooltip=""CreationaryText"">Creationary</LSTag> to create a <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>, enemies within [1] of you roll with <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> when attempting to resist your Spells effects.","Para o resto do seu turno, após ter usado <LSTag Type=""Passive"" Tooltip=""CreationaryText"">Criação</LSTag> para criar um <LSTag Tooltip=""SpellSlot"">Espaço de Feitiço</LSTag>, inimigos dentro de [1] de você rolam com <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> ao tentarem resistir aos efeitos dos seus Feitiços."
"Affected creature is forcing enemies within [1] to roll with <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> when attempting to resist the effects of Spells.","A criatura afetada está forçando inimigos dentro de [1] a rolarem com <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> ao tentarem resistir aos efeitos de Feitiços."
Arcane Oppression,Opressão Arcana
"Affected creature rolls with <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag> when attempting to resist Spell effects.","A criatura afetada rola com <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag> ao tentar resistir aos efeitos de feitiços."
Arcane Reservoir,Reservatório Arcano
"The first Spell that you cast during any combat encounter creates one <LSTag Type=""ActionResource"" Tooltip=""SorceryPoint"">Sorcery Point</LSTag>.","O primeiro feitiço que você lança durante qualquer encontro de combate cria um <LSTag Type=""ActionResource"" Tooltip=""SorceryPoint"">Ponto de Feitiçaria</LSTag>."
"For the rest of your turn after having used <LSTag Type=""Passive"" Tooltip=""CreationaryText"">Creationary</LSTag> to create a <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>, Spells you cast add your <LSTag Tooltip=""AbilityModifier"">Charisma Modifier</LSTag> to their damage rolls.","Para o restante do seu turno após ter usado <LSTag Type=""Passive"" Tooltip=""CreationaryText"">Criação</LSTag> para criar um <LSTag Tooltip=""SpellSlot"">slot de feitiço</LSTag>, os Feitiços que você lançar adicionam seu <LSTag Tooltip=""AbilityModifier"">Modificador de Carisma</LSTag> às suas rolagens de dano."
Charismatic Infusion,Infusão Carismática
"Affected creatures Spells have their damage increased by a value equal to their <LSTag Tooltip=""AbilityModifier"">Charisma Modifier</LSTag>.","Criaturas afetadas por Feitiços têm seu dano aumentado em uma quantidade igual ao seu <LSTag Tooltip=""AbilityModifier"">Modificador de Carisma</LSTag>."
Charismatic Shield,Escudo Carismático
"Add your <LSTag Tooltip=""AbilityModifier"">Charisma Modifier</LSTag> to your <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag> while not wearing armour.","Adicione seu <LSTag Tooltip=""AbilityModifier"">Modificador de Carisma</LSTag> à sua <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag> enquanto não estiver usando armadura."
Dormant Charge,Carga Adormecida
"While <LSTag Type=""Status"" Tooltip=""FLANKED"">Threatened</LSTag>, increase the damage of all <LSTag Tooltip=""Cantrip"">Cantrips</LSTag> and Spells you cast by your <LSTag Tooltip=""ProficiencyBonus"">Proficiency Bonus</LSTag>.","Enquanto <LSTag Type=""Status"" Tooltip=""FLANKED"">Ameaçado</LSTag>, aumente o dano de todos os <LSTag Tooltip=""Cantrip"">Truques</LSTag> e Feitiços que você conjura pelo seu <LSTag Tooltip=""ProficiencyBonus"">Bônus de Proficiência</LSTag>."
Elemental Afterglow,Brilho Elemental
Using a Spell to deal elemental damage causes your target and enemies within [1] of them to suffer from a status effect dependant on the type of damage you dealt. This can be toggled at any time.,Usar um Feitiço para causar dano elemental faz com que seu alvo e inimigos dentro de [1] dele sofram um efeito de status dependente do tipo de dano que você causou. Isso pode ser ativado a qualquer momento.
Enchanting Influence,Influência Encantadora
"Increase the <LSTag Tooltip=""DifficultyClass"">Difficulty Class</LSTag> of your Spells by 1.","Aumente a <LSTag Tooltip=""DifficultyClass"">Classe de Dificuldade</LSTag> dos seus Feitiços em 1."
Ephemeral Barrier,Barreira Efêmera
"Increase your maximum <LSTag Tooltip=""HitPoints"">Hit Points</LSTag> by your level in Sorcerer multiplied by two.","Aumente seus <LSTag Tooltip=""HitPoints"">Pontos de Vida</LSTag> máximos pelo seu nível em Feiticeiro multiplicado por dois."
Essential Epiphany,Epifania Essencial
"Gain <LSTag Type=""Spell"" Tooltip=""Shout_AstralKnowledge"">Astral Knowledge</LSTag>.","Ganhe <LSTag Type=""Spell"" Tooltip=""Shout_AstralKnowledge"">Conhecimento Astral</LSTag>."
"When you or an ally are attacked by an enemy within [1] of you, expend your <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag> to force the target and aggressor to swap places.","Quando você ou um aliado são atacados por um inimigo dentro de [1] de você, gaste sua <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">reação</LSTag> para forçar o alvo e o agressor a trocarem de lugar."
Evasive Warp,Movimentação Distante
"When you or an ally are attacked by an enemy within [1] of you, force the target and aggressor to swap places.","Quando você ou um aliado são atacados por um inimigo a uma distância de [1] de você, force o alvo e o agressor a trocarem de lugar."
Latent Acuity,Acuidade Latente
"Upon landing a killing blow, gain <LSTag Type=""Status"" Tooltip=""MAG_GISH_ARCANE_ACUITY"">Arcane Acuity</LSTag> for three turns.","Ao desferir um golpe mortal, ganhe <LSTag Type=""Status"" Tooltip=""MAG_GISH_ARCANE_ACUITY"">Acuidade Arcana</LSTag> por três turnos."
Misty Escape,Fuga Nebulosa
"When you start your turn while <LSTag Type=""Status"" Tooltip=""FLANKED"">Threatened</LSTag>, you may cast <LSTag Type=""Spell"" Tooltip=""Target_MistyStep"">Misty Step</LSTag> without expending a <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>.","Quando você começa seu turno enquanto está <LSTag Type=""Status"" Tooltip=""FLANKED"">Ameaçado</LSTag>, você pode lançar <LSTag Type=""Spell"" Tooltip=""Target_MistyStep"">Passo Nebuloso</LSTag> sem gastar um <LSTag Tooltip=""SpellSlot"">Slot de Feitiço</LSTag>."
Mystic Empowerment,Aprimoramento Místico
