en,pt-BR
"Spend one of your Lucky dice to gain <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> or force enemies to attack you with <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag>. Once per turn, the first time you deal or take damage will consume one <LSTag Type=""ActionResource"" Tooltip=""LuckPoint"">Luck Point</LSTag>.","Gaste um de seus dados da Sorte para ganhar <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> ou forçar inimigos a atacá-lo com <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag>. Uma vez por turno, a primeira vez que você causar ou receber dano consumirá um <LSTag Type=""ActionResource"" Tooltip=""LuckPoint"">Ponto de Sorte</LSTag>."
Nimble Movement,Movimento Ágil
"Gain the ability to <LSTag Type=""Spell"" Tooltip=""Shout_Dash"">Dash</LSTag>, <LSTag Type=""Spell"" Tooltip=""Shout_Disengage"">Disengage</LSTag>, and <LSTag Type=""Spell"" Tooltip=""Shout_Hide"">Hide</LSTag> as a <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Bonus Action</LSTag>. This effect can be toggled at any time.","Ganhe a habilidade de <LSTag Type=""Spell"" Tooltip=""Shout_Dash"">Corrida</LSTag>, <LSTag Type=""Spell"" Tooltip=""Shout_Disengage"">Desengajar</LSTag> e <LSTag Type=""Spell"" Tooltip=""Shout_Hide"">Esconder</LSTag> como uma <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Ação Bônus</LSTag>. Esse efeito pode ser alternado a qualquer momento."
Lucky Toss,Lançamento Sortudo
"While in combat, you have a 50% chance to restore one <LSTag Type=""ActionResource"" Tooltip=""LuckPoint"">Luck Point</LSTag> at the beginning of your turns.","Enquanto estiver em combate, você tem 50% de chance de restaurar um <LSTag Type=""ActionResource"" Tooltip=""LuckPoint"">Ponto de Sorte</LSTag> no início dos seus turnos."
Greater Sneak Attack,Maior Ataque Furtivo
"You may utilize your <LSTag Type=""Spell"" Tooltip=""Target_SneakAttack"">Sneak Attack</LSTag> two times per turn.","Você pode utilizar seu <LSTag Type=""Spell"" Tooltip=""Target_SneakAttack"">Ataque Furtivo</LSTag> duas vezes por turno."
"When an enemy makes a successful <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> against you, use your <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag> in order to take only half the damage.","Quando um inimigo faz uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> bem-sucedida contra você, use sua <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">reação</LSTag> para receber apenas metade do dano."
Uncanny Dodge,Esquiva Sobrenatural
"When an enemy makes a successful <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> against you, take only half of the damage.","Quando um inimigo realiza uma <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> bem-sucedida contra você, receba apenas metade do dano."
Superior Sneak Attack,Ataque Furtivo Superior
"You may utilize your <LSTag Type=""Spell"" Tooltip=""Target_SneakAttack"">Sneak Attack</LSTag> three times per turn.","Você pode utilizar seu <LSTag Type=""Spell"" Tooltip=""Target_SneakAttack"">Ataque Furtivo</LSTag> três vezes por turno."
Arcane Trickery,Truques Arcanos
"<LSTag Type=""Spell"" Tooltip=""Target_SneakAttack"">Sneak Attack</LSTag> can trigger when casting <LSTag Tooltip=""Cantrip"">Cantrips</LSTag> and Spells. Additionally, casting Cantrips and Spells while <LSTag Type=""Spell"" Tooltip=""Shout_Hide"">Hidden</LSTag> will not break <LSTag Type=""Status"" Tooltip=""SNEAKING"">Stealth</LSTag>.","<LSTag Type=""Spell"" Tooltip=""Target_SneakAttack"">Ataque Furtivo</LSTag> pode ser acionado ao lançar <LSTag Tooltip=""Cantrip"">Truques</LSTag> e Feitiços. Além disso, lançar Truques e Feitiços enquanto estiver <LSTag Type=""Spell"" Tooltip=""Shout_Hide"">Escondido</LSTag> não quebrará <LSTag Type=""Status"" Tooltip=""SNEAKING"">Furtividade</LSTag>."
Arcane Sneak Attack,Ataque Furtivo Arcano
"Deal an extra [1] damage to a creature you have <LSTag Tooltip=""Advantage"">Advantage</LSTag> against while wielding a <LSTag Tooltip=""Finesse"">Finesse Weapon</LSTag>. Additionally, deal an extra [2] damage to a creature you have Advantage against if casting a <LSTag Tooltip=""Cantrip"">Cantrips</LSTag> or Spell.","Cause [1] de dano adicional a uma criatura contra a qual você tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> enquanto empunha uma <LSTag Tooltip=""Finesse"">Arma Finesse</LSTag>. Além disso, cause [2] de dano adicional a uma criatura contra a qual você tem Vantagem ao conjurar um <LSTag Tooltip=""Cantrip"">Truque</LSTag> ou Feitiço."
"Grant yourself or another creature <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisibility</LSTag> and <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""Dexterity"">Dexterity</LSTag> based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","Conceda a si mesmo ou a outra criatura <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisibilidade</LSTag> e <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""Dexterity"">Destreza</LSTag> para <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag>."
Blessing of the Trickster,Bênção do Trapaceiro
"Affected creature has <LSTag Tooltip=""Advantage"">Advantage</LSTag> on Dexterity based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","A criatura afetada tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""Dexterity"">Testes de Destreza</LSTag> baseados em <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag>."
"<LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> made against you are rolled with <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag>. Upon being damaged, this effect is disabled for three turns.","<LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> feitas contra você são roladas com <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag>. Ao ser danificado, esse efeito é desativado por três turnos."
Trick of the Light,Truque da Luz
"Affected creature is forcing all <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> made against them to be rolled with <LSTag Tooltip=""Disadvantage"">Disadvantage</LSTag>.","A criatura afetada está forçando todas as <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> feitas contra ela a serem roladas com <LSTag Tooltip=""Disadvantage"">Desvantagem</LSTag>."
Trickery Exposed,Trapaça Exposta
"Affected creature cannot benefit from <LSTag Type=""Passive"" Tooltip=""TrickoftheLight"">Trick of the Light</LSTag>.","A criatura afetada não pode se beneficiar de <LSTag Type=""Passive"" Tooltip=""TrickoftheLight"">Trick of the Light</LSTag>."
Ethereal Caster,Invocador Etéreo
"Once per turn, casting a Spell while <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisible</LSTag> will not consume a <LSTag Tooltip=""SpellSlot"">Spell Slot</LSTag>.","Uma vez por turno, lançar um feitiço enquanto estiver <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisível</LSTag> não consumirá um <LSTag Tooltip=""SpellSlot"">Slot de Feitiço</LSTag>."
Magical Ambush,Emboscada Mágica
"Once per turn, you may teleport as a free action through the use of <LSTag Type=""Spell"" Tooltip=""Target_ArcaneAmbush"">Arcane Ambush</LSTag>.","Uma vez por turno, você pode se teletransportar como uma ação livre através do uso de <LSTag Type=""Spell"" Tooltip=""Target_ArcaneAmbush"">Emboscada Arcana</LSTag>."
Arcane Ambush,Emboscada Arcana
"Surrounded by arcane energy, you teleport to an unoccupied space you can see.","Rodeado por energia arcana, você se teleporta para um espaço desocupado que pode ver."
Elusive Casting,Magia Bélica Esquiva
"Upon landing a killing blow, you turn <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisible</LSTag> for three turns.","Ao desferir um golpe mortal, você se torna <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisível</LSTag> por três turnos."
Assassinate,Assassinar
"You immediately restore your <LSTag Type=""ActionResource"" Tooltip=""ActionPoint"">Action</LSTag> and <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Bonus Action</LSTag> at the beginning of combat and have <LSTag Tooltip=""Advantage"">Advantage</LSTag> when attacking targets who have not taken a turn yet.<br><br>Outside of combat, while <LSTag Type=""Status"" Tooltip=""SNEAKING"">Sneaking</LSTag> or <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisible</LSTag>, any successful <LSTag Tooltip=""AttackRoll"">Attack Roll</LSTag> you make deals significantly more damage.","Você restaura imediatamente sua <LSTag Type=""ActionResource"" Tooltip=""ActionPoint"">Ação</LSTag> e <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Ação Bônus</LSTag> no início do combate e tem <LSTag Tooltip=""Advantage"">Vantagem</LSTag> ao atacar alvos que ainda não tiveram um turno.<br><br>Fora do combate, enquanto estiver <LSTag Type=""Status"" Tooltip=""SNEAKING"">Rastejando</LSTag> ou <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisível</LSTag>, qualquer <LSTag Tooltip=""AttackRoll"">Rolagem de Ataque</LSTag> bem-sucedida que você fizer causa significativamente mais dano."
"Each turn while in combat, you have a 33% chance to gain an <LSTag Type=""ActionResource"" Tooltip=""AssassinsMark"">Assassin's Mark</LSTag>. You may use these charges to trigger <LSTag Type=""Passive"" Tooltip=""Assassinate"">Assassinate</LSTag> when dealing damage.","A cada turno durante o combate, você tem 33% de chance de ganhar uma <LSTag Type=""ActionResource"" Tooltip=""AssassinsMark"">Marca do Assassino</LSTag>. Você pode usar essas cargas para ativar <LSTag Type=""Passive"" Tooltip=""Assassinate"">Assassinar</LSTag> ao causar dano."
Assassin's Focus,Foco do Assassino
"Affected creature may trigger <LSTag Type=""Passive"" Tooltip=""Assassinate"">Assassinate</LSTag> when dealing damage.","A criatura afetada pode ativar <LSTag Type=""Passive"" Tooltip=""Assassinate"">Assassinar</LSTag> ao causar dano."
Assassin's Quarry,Túmulo do Assassino
"Each turn while in combat, you have a 33% chance to gain an <LSTag Type=""ActionResource"" Tooltip=""AssassinsMark"">Assassin's Mark</LSTag>.<br><br>Expend an Assassin's Mark to trigger <LSTag Type=""Passive"" Tooltip=""Assassinate"">Assassinate</LSTag> on your next instance of damage. This effect can be toggled at any time.","A cada turno durante o combate, você tem 33% de chance de ganhar uma <LSTag Type=""ActionResource"" Tooltip=""AssassinsMark"">Marca do Assassino</LSTag>.<br><br>Gaste uma Marca do Assassino para ativar <LSTag Type=""Passive"" Tooltip=""Assassinate"">Assassinar</LSTag> na sua próxima instância de dano. Esse efeito pode ser ativado ou desativado a qualquer momento."
Assassin's Mark,Marca do Assassino
"Used to trigger <LSTag Type=""Passive"" Tooltip=""Assassinate"">Assassinate</LSTag> when dealing damage.","Usado para ativar <LSTag Type=""Passive"" Tooltip=""Assassinate"">Assassinate</LSTag> ao causar dano."
Critical Shock,Choque Crítico
"All successful <LSTag Tooltip=""AttackRoll"">Attack Rolls</LSTag> against <LSTag Type=""Status"" Tooltip=""SURPRISED"">Surprised</LSTag> targets are considered <LSTag Tooltip=""CriticalHit"">Critical Hits</LSTag>.","Todas as <LSTag Tooltip=""AttackRoll"">Rolagens de Ataque</LSTag> bem-sucedidas contra alvos <LSTag Type=""Status"" Tooltip=""SURPRISED"">Surpreendidos</LSTag> são consideradas <LSTag Tooltip=""CriticalHit"">Acertos Críticos</LSTag>."
Hidden Implement,Implemento Oculto
"While <LSTag Type=""Status"" Tooltip=""SNEAKING"">Sneaking</LSTag> or <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisible</LSTag>, you have a chance to <LSTag Type=""Status"" Tooltip=""SURPRISED"">Surprise</LSTag> your target upon dealing damage.","Enquanto <LSTag Type=""Status"" Tooltip=""SNEAKING"">Se esgueirando</LSTag> ou <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisível</LSTag>, você tem a chance de <LSTag Type=""Status"" Tooltip=""SURPRISED"">Surpreender</LSTag> seu alvo ao causar dano."
"While <LSTag Type=""Status"" Tooltip=""SNEAKING"">Sneaking</LSTag> or <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisible</LSTag>, dealing damage to a target leaves it unable to be <LSTag Type=""Status"" Tooltip=""ALERTED"">Alerted</LSTag> until the end of your turn.","Enquanto <LSTag Type=""Status"" Tooltip=""SNEAKING"">Se escondendo</LSTag> ou <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisível</LSTag>, causar dano a um alvo o impede de ser <LSTag Type=""Status"" Tooltip=""ALERTED"">Alertado</LSTag> até o final do seu turno."
Marked for Blood,Marcado para Sangue
"Affected creature is unable to be <LSTag Type=""Status"" Tooltip=""ALERTED"">Alerted</LSTag>.","A criatura afetada não pode ser <LSTag Type=""Status"" Tooltip=""ALERTED"">Alerted</LSTag>."
Execute,Executar
"Dealing damage to a target with less than 10% of its total <LSTag Tooltip=""HitPoints"">Hit Points</LSTag> instantly kills them.","Causar dano a um alvo com menos de 10% de seus <LSTag Tooltip=""HitPoints"">Pontos de Vida</LSTag> totais o mata instantaneamente."
Escape Artist,Artista da Fuga
"Gain status immunity to all physical effects which would impede your <LSTag Tooltip=""MovementSpeed"">Movement Speed</LSTag>.","Ganhe imunidade a todos os efeitos físicos que possam impedir sua <LSTag Tooltip=""MovementSpeed"">Velocidade de Movimento</LSTag>."
Reflexive,Reflexivo
"Once per turn, you can use any of your Common Actions without expending an <LSTag Tooltip=""Action"">Action</LSTag> or <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Bonus Action</LSTag>. This effect can be toggled at any time.","Uma vez por turno, você pode usar qualquer uma de suas Ações Comuns sem gastar uma <LSTag Tooltip=""Action"">Ação</LSTag> ou <LSTag Type=""ActionResource"" Tooltip=""BonusActionPoint"">Ação Bônus</LSTag>. Este efeito pode ser alternado a qualquer momento."
"Common Actions include <LSTag Type=""Spell"" Tooltip=""Shout_Dash"">Dashing</LSTag>, <LSTag Type=""Spell"" Tooltip=""Shout_Disengage"">Disengaging</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Help"">Helping</LSTag>, <LSTag Type=""Spell"" Tooltip=""Shout_Hide"">Hiding</LSTag>, making <LSTag Type=""Spell"" Tooltip=""Throw_ImprovisedWeapon"">Improvised Attacks</LSTag>, <LSTag Type=""Spell"" Tooltip=""Throw_Throw"">Throwing</LSTag> objects or creatures, <LSTag Type=""Spell"" Tooltip=""Target_Dip"">Dipping</LSTag> weapons, <LSTag Type=""Spell"" Tooltip=""Projectile_Jump"">Jumping</LSTag> and <LSTag Type=""Spell"" Tooltip=""Target_Shove"">Shoving</LSTag>.","As ações comuns incluem <LSTag Type=""Spell"" Tooltip=""Shout_Dash"">Correr</LSTag>, <LSTag Type=""Spell"" Tooltip=""Shout_Disengage"">Desengajar</LSTag>, <LSTag Type=""Spell"" Tooltip=""Target_Help"">Ajudar</LSTag>, <LSTag Type=""Spell"" Tooltip=""Shout_Hide"">Esconder</LSTag>, realizar <LSTag Type=""Spell"" Tooltip=""Throw_ImprovisedWeapon"">Ataques Improvisados</LSTag>, <LSTag Type=""Spell"" Tooltip=""Throw_Throw"">Arremessar</LSTag> objetos ou criaturas, <LSTag Type=""Spell"" Tooltip=""Target_Dip"">Mergulhar</LSTag> armas, <LSTag Type=""Spell"" Tooltip=""Projectile_Jump"">Pular</LSTag> e <LSTag Type=""Spell"" Tooltip=""Target_Shove"">Empurrar</LSTag>."
Natural Smokebomb,Bomba de Fumaça Natural
"Gain status immunity to being <LSTag Type=""Status"" Tooltip=""BLINDED"">Blinded</LSTag>. Upon <LSTag Type=""Status"" Tooltip=""SNEAKING"">Sneaking</LSTag> or becoming <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisible</LSTag>, you create a small <LSTag Type=""Spell"" Tooltip=""Target_FogCloud"">Fog Cloud</LSTag> around yourself.","Ganhe imunidade a ser <LSTag Type=""Status"" Tooltip=""BLINDED"">Cego</LSTag>. Ao <LSTag Type=""Status"" Tooltip=""SNEAKING"">Esconder-se</LSTag> ou se tornar <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisível</LSTag>, você cria uma pequena <LSTag Type=""Spell"" Tooltip=""Target_FogCloud"">Nuvem de Névoa</LSTag> ao seu redor."
Get Out of Jail Free,Saída Livre da Prisão
"Upon successfully evading an attack, you immediately <LSTag Type=""Spell"" Tooltip=""Shout_Dash"">Dash</LSTag> and <LSTag Type=""Spell"" Tooltip=""Shout_Disengage"">Disengage</LSTag>.","Ao evitar com sucesso um ataque, você imediatamente <LSTag Type=""Spell"" Tooltip=""Shout_Dash"">Correr</LSTag> e <LSTag Type=""Spell"" Tooltip=""Shout_Disengage"">Desengajar</LSTag>."
"Upon Avoiding an <LSTag Tooltip=""MeleeWeaponAttack"">Melee Weapon Attack</LSTag>, use your <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag> to retaliate with a Melee Weapon Attack of your own.","Ao evitar um <LSTag Tooltip=""MeleeWeaponAttack"">Ataque Corpo a Corpo</LSTag>, use sua <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">reação</LSTag> para retaliar com um Ataque Corpo a Corpo seu."
What Goes Around,"O Que Vai, Volta"
"Upon Avoiding an <LSTag Tooltip=""MeleeWeaponAttack"">Melee Weapon Attack</LSTag>, retaliate with a Melee Weapon Attack of your own.","Ao evitar um <LSTag Tooltip=""MeleeWeaponAttack"">Ataque com Arma Corpo a Corpo</LSTag>, retalie com um Ataque com Arma Corpo a Corpo seu."
No Honor Among Us,Sem Honra Entre Nós
"Gain two additional <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reactions</LSTag>.","Ganhe duas <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">reações</LSTag> adicionais."
Cunning Subversions,Subversões Astutas
Covert planning plays the tune to a dance of masterful subterfuge.<br>Every step disguising a calculated gambit.,O planejamento encoberto toca a melodia de uma dança de subterfúgio magistral.<br>Cada passo disfarçando uma jogada calculada.
Cunning Strikes,Golpes Astutos
"Once per turn, upon landing a killing blow or <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag>, immediately restore one <LSTag Type=""ActionResource"" Tooltip=""LuckPoint"">Luck Point</LSTag>.","Uma vez por turno, ao desferir um golpe mortal ou um <LSTag Tooltip=""CriticalHit"">Golpe Crítico</LSTag>, restaure imediatamente uma <LSTag Type=""ActionResource"" Tooltip=""LuckPoint"">Ponto de Sorte</LSTag>."
Cutthroat,Corte-Costas
"When you roll a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> while <LSTag Type=""Status"" Tooltip=""SNEAKING"">Sneaking</LSTag> or <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisible</LSTag>, roll an additional damage die.","Quando você rolar um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag> enquanto estiver <LSTag Type=""Status"" Tooltip=""SNEAKING"">Se escondendo</LSTag> ou <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisível</LSTag>, role um dado de dano adicional."
Elusive Momentum,Impulso Escorregadio
"Upon landing a killing blow or <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag>, you immediately <LSTag Type=""Spell"" Tooltip=""Shout_Dash"">Dash</LSTag>.","Ao desferir um golpe mortal ou um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag>, você imediatamente <LSTag Type=""Spell"" Tooltip=""Shout_Dash"">Avança</LSTag>."
Elusive Retreat,Retirada Evasiva
"Upon landing a killing blow or <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag>, you immediately <LSTag Type=""Spell"" Tooltip=""Shout_Disengage"">Disengage</LSTag>.","Ao desferir um golpe mortal ou um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag>, você imediatamente <LSTag Type=""Spell"" Tooltip=""Shout_Disengage"">Desengaja</LSTag>."
Elusive Shadow,Sombra Elusiva
"Upon landing a killing blow or <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag>, you immediately make an attempt to <LSTag Type=""Spell"" Tooltip=""Shout_Hide"">Hide</LSTag>.","Ao desferir um golpe mortal ou um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag>, você imediatamente tenta <LSTag Type=""Spell"" Tooltip=""Shout_Hide"">Se esconder</LSTag>."
Fast Hands,Mãos Ágeis
"Gain <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""Dexterity"">Dexterity</LSTag> based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","Ganhe <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""Dexterity"">Testes de Destreza</LSTag> baseados em <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag>."
Fatal Manoeuvre,Manobra Fatal
"While <LSTag Type=""Status"" Tooltip=""SNEAKING"">Sneaking</LSTag> or <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisible</LSTag>, the number needed in order to roll a <LSTag Tooltip=""CriticalHit"">Critical Hit</LSTag> is reduced by one.","Enquanto <LSTag Type=""Status"" Tooltip=""SNEAKING"">Se escondendo</LSTag> ou <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisível</LSTag>, o número necessário para rolar um <LSTag Tooltip=""CriticalHit"">Acerto Crítico</LSTag> é reduzido em um."
Illusory Advantage,Vantagem Ilusória
"Gain <LSTag Type=""Spell"" Tooltip=""Target_EnhancedIllusion"">Enhanced Illusion</LSTag>.","Ganhe <LSTag Type=""Spell"" Tooltip=""Target_EnhancedIllusion"">Ilusão Aprimorada</LSTag>."
Enhanced Illusion,Ilusão Aprimorada
"Summon an illusory decoy which erupts into fireworks upon vanishing, <LSTag Type=""Status"" Tooltip=""BLINDED"">Blinding</LSTag> any nearby creatures.","Convoque um engodo ilusório que explode em fogos de artifício ao desaparecer, <LSTag Type=""Status"" Tooltip=""BLINDED"">Cegando</LSTag> qualquer criatura próxima."
Light Footwork,Movimentação Ágil
"You are no longer affected by <LSTag Type=""Status"" Tooltip=""DIFFICULT_TERRAIN"">Difficult Terrain</LSTag>. While <LSTag Type=""Status"" Tooltip=""SNEAKING"">Sneaking</LSTag> or <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisible</LSTag>, you benefit from the effects of <LSTag Type=""Status"" Tooltip=""FREEDOM_OF_MOVEMENT_ROGUE"">Freedom of Movement</LSTag>.","Você não é mais afetado por <LSTag Type=""Status"" Tooltip=""DIFFICULT_TERRAIN"">Terreno Difícil</LSTag>. Enquanto estiver <LSTag Type=""Status"" Tooltip=""SNEAKING"">Furtivo</LSTag> ou <LSTag Type=""Status"" Tooltip=""INVISIBLE"">Invisível</LSTag>, você se beneficia dos efeitos de <LSTag Type=""Status"" Tooltip=""FREEDOM_OF_MOVEMENT_ROGUE"">Liberdade de Movimento</LSTag>."
Low Visibility,Baixa Visibilidade
"While obscured in shadow, your <LSTag Tooltip=""ArmourClass"">Armour Class</LSTag> increases by two.","Enquanto estiver oculto nas sombras, sua <LSTag Tooltip=""ArmourClass"">Classe de Armadura</LSTag> aumenta em dois."
Manipulator,Manipulador
"Gain <LSTag Tooltip=""Advantage"">Advantage</LSTag> on <LSTag Tooltip=""Deception"">Deception</LSTag> and <LSTag Tooltip=""Persuasion"">Persuasion</LSTag> based <LSTag Tooltip=""AbilityCheck"">Ability Checks</LSTag>.","Ganhe <LSTag Tooltip=""Advantage"">Vantagem</LSTag> em <LSTag Tooltip=""Deception"">Enganação</LSTag> e <LSTag Tooltip=""Persuasion"">Persuasão</LSTag> para <LSTag Tooltip=""AbilityCheck"">Testes de Habilidade</LSTag>."
Now You See Me,Agora Você Me Vê
"When an enemy fails a <LSTag Tooltip=""MeleeWeaponAttack"">Melee Weapon Attack</LSTag> against you, you may spend your <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag> in order to <LSTag Type=""Status"" Tooltip=""BLINDED"">Blind</LSTag> them for the rest of their turn.","Quando um inimigo falha em um <LSTag Tooltip=""MeleeWeaponAttack"">Ataque Corpo a Corpo</LSTag> contra você, você pode gastar sua <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">reação</LSTag> para <LSTag Type=""Status"" Tooltip=""BLINDED"">cegar</LSTag> ele pelo resto do turno."
Now You Don't,Agora Você Não Está
"When an enemy fails a <LSTag Tooltip=""MeleeWeaponAttack"">Melee Weapon Attack</LSTag> against you, <LSTag Type=""Status"" Tooltip=""BLINDED"">Blind</LSTag> them for the rest of their turn.","Quando um inimigo falha em um <LSTag Tooltip=""MeleeWeaponAttack"">Ataque com Arma Corpo a Corpo</LSTag> contra você, <LSTag Type=""Status"" Tooltip=""BLINDED"">Cegue</LSTag>-o pelo resto do turno dele."
Quick Reflexes,Reflexos Rápidos
"Gain an additional <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">Reaction</LSTag>.","Ganhe uma <LSTag Type=""ActionResource"" Tooltip=""ReactionActionPoint"">reação</LSTag> adicional."
Reactive Movement,Movimento Reativo
